ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,프롬프트,문제번호
202,방재기사,2021,2,방재시설,35,사면재해 방지시설물 중 옹벽 시공시 고려사항에 해당되지 않는 것은,text_only,,옹벽이 넘어지지 않게 해야한다.,지하수에 의한 수평력에 저항하도록 해야한다.,옹벽 자체에 지나친 응력이 생기지 않게 적당한 재료를 선택해야한다.,지반 허용지내력 이상의 응력이 실리도록 해야한다.,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,136,3,139,4,True,4,"문제: 사면재해 방지시설물 중 옹벽 시공시 고려사항에 해당되지 않는 것은

선택지:
1. 옹벽이 넘어지지 않게 해야한다.
2. 지하수에 의한 수평력에 저항하도록 해야한다.
3. 옹벽 자체에 지나친 응력이 생기지 않게 적당한 재료를 선택해야한다.
4. 지반 허용지내력 이상의 응력이 실리도록 해야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",202
203,방재기사,2021,2,재해대책,64,"자연재해대책법령상 우수유출저감대책을 수립할 필요가 없는 사업은? (단, 기타 사항은 고려하지 않음)",text_only,O,「농어촌정비법」에 따른 생활환경정비사업,「유통산업발전법」에 따른 공동집배송센터의 조성사업,「도시 및 주거환경정비법」에 따른 재건축사업,「관광진흥법」에 따른 관광지 및 관광단지 개발사업,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.38,153,3,156,2,False,2,"문제: 자연재해대책법령상 우수유출저감대책을 수립할 필요가 없는 사업은? (단, 기타 사항은 고려하지 않음)

선택지:
1. 「농어촌정비법」에 따른 생활환경정비사업
2. 「유통산업발전법」에 따른 공동집배송센터의 조성사업
3. 「도시 및 주거환경정비법」에 따른 재건축사업
4. 「관광진흥법」에 따른 관광지 및 관광단지 개발사업

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",203
204,방재기사,2021,3,방재시설,34,자연재해저감 종합계획 세부수립기준상 국가단위 관련계획에 관한 사항 중 틀린 것은?,text_only,,"국가하천, 국가산업단지등 국가에서 추진하는 시설정비, 문화ㆍ관광, 산업 관련계획을 조사한다.",국가단위 관련계획 조사는 대규모 국가사업추진으로 인하여 자연재해 발생에 미치는 영향은 고려하지 않는다.,"국가단위 관련계획은 시설정비 관련계획, 토지이용 관련계획의 활용방안과 동일한 방법으로 연계ㆍ검토한다.","해당 국가단위 관련계획의 사업구역경계, 사업명칭, 위치, 면적, 사업기간 등의 정보와 함께 계획 대상지역의 위치를 확인할수 있도록 1/5,000 이상 축척의 위치도 및 토지이용계획도 등의 도면을 포함하여 제시한다.",2,google/gemma-3-27b,300,181,0,60.33,104.28,0.44,244,3,247,2,True,2,"문제: 자연재해저감 종합계획 세부수립기준상 국가단위 관련계획에 관한 사항 중 틀린 것은?

선택지:
1. 국가하천, 국가산업단지등 국가에서 추진하는 시설정비, 문화ㆍ관광, 산업 관련계획을 조사한다.
2. 국가단위 관련계획 조사는 대규모 국가사업추진으로 인하여 자연재해 발생에 미치는 영향은 고려하지 않는다.
3. 국가단위 관련계획은 시설정비 관련계획, 토지이용 관련계획의 활용방안과 동일한 방법으로 연계ㆍ검토한다.
4. 해당 국가단위 관련계획의 사업구역경계, 사업명칭, 위치, 면적, 사업기간 등의 정보와 함께 계획 대상지역의 위치를 확인할수 있도록 1/5,000 이상 축척의 위치도 및 토지이용계획도 등의 도면을 포함하여 제시한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",204
205,방재기사,2019,5,방재사업,84,다음 설명 중 틀린 것은?,text_only,,유로공은 하상유지시설과 호안을 동시에 설치한다.,사방댐은 유역의 하류지역에만 설치 가능하다.,하상유지시설은 종단침식방지를 통해 하상안정 하상퇴적물 유출방지 및 공작물 기초보호가 이루어지도록 한다.,침사지는 필요에 따라 토석류발생을 방지하는 공사와 병행하여야한다.,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,152,3,155,2,True,2,"문제: 다음 설명 중 틀린 것은?

선택지:
1. 유로공은 하상유지시설과 호안을 동시에 설치한다.
2. 사방댐은 유역의 하류지역에만 설치 가능하다.
3. 하상유지시설은 종단침식방지를 통해 하상안정 하상퇴적물 유출방지 및 공작물 기초보호가 이루어지도록 한다.
4. 침사지는 필요에 따라 토석류발생을 방지하는 공사와 병행하여야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",205
206,방재기사,2021,3,재해분석,42,방재성능 평가 후 통합 개선대책 수립시 기본방향이 아닌 것은?,text_only,,"1차적으로, 유하시설은 하수도 정비 기본계획에서 제시한 통수 단면적 기준으로 확장 또는 신설한다.",확장(신설)한 유하시설의 처리능력을 초과하는 홍수량에 대하여는 저류시설 또는 배수펌프장(신설 또는 증설)으로 분담한다.,저류시설 또는 배수펌프장 설치(신설ㆍ증설)가 어려운 지역은 유역대책 시설(녹지공간ㆍ침투시설) 및 예ㆍ경보시스템 도입등 비구조적 대책을 수립한다.,자연재해대책법에 따른 자연재해저감종합계획과의 연계성을 검토한다.,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.42,225,3,228,4,True,4,"문제: 방재성능 평가 후 통합 개선대책 수립시 기본방향이 아닌 것은?

선택지:
1. 1차적으로, 유하시설은 하수도 정비 기본계획에서 제시한 통수 단면적 기준으로 확장 또는 신설한다.
2. 확장(신설)한 유하시설의 처리능력을 초과하는 홍수량에 대하여는 저류시설 또는 배수펌프장(신설 또는 증설)으로 분담한다.
3. 저류시설 또는 배수펌프장 설치(신설ㆍ증설)가 어려운 지역은 유역대책 시설(녹지공간ㆍ침투시설) 및 예ㆍ경보시스템 도입등 비구조적 대책을 수립한다.
4. 자연재해대책법에 따른 자연재해저감종합계획과의 연계성을 검토한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",206
207,방재기사,2019,5,재난관리,6,재난 및 안전관리 기본법령상 재난피해 조사 및 복구계획에 대한 설명으로 틀린 것은?,text_only,O,"재난으로 피해를 입은 사람은 피해상황을 행안부령으로 정하는 바에 따라 시장, 군수, 구청장에게 신고할 수 있다.",중앙대책본부장은 재난피해의 조사를 위하여 필요한 경우 대통령령으로 정하는 바에 따라 관계중앙행정기관 및 관계재난관리책임기관의 장과 합동으로 중앙 재난피해합동조사단을 편성하여 재난피해 상황을 조사할 수 있다.,"재난관리책임기관의 장은 특별재난지역으로 선포된 지역의 사회재난으로 인한 피해에 대하여 재난피해 조사를 마치면 지체 없이 자체복구계획을 수립, 시행한다.",중앙대책본부장은 재난복구사업의 지도점검을 하려는 경우에는 지도점검 계획을 수립하여 5일전까지 대상기관에 통지해야한다.,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.43,269,2,271,3,True,3,"문제: 재난 및 안전관리 기본법령상 재난피해 조사 및 복구계획에 대한 설명으로 틀린 것은?

선택지:
1. 재난으로 피해를 입은 사람은 피해상황을 행안부령으로 정하는 바에 따라 시장, 군수, 구청장에게 신고할 수 있다.
2. 중앙대책본부장은 재난피해의 조사를 위하여 필요한 경우 대통령령으로 정하는 바에 따라 관계중앙행정기관 및 관계재난관리책임기관의 장과 합동으로 중앙 재난피해합동조사단을 편성하여 재난피해 상황을 조사할 수 있다.
3. 재난관리책임기관의 장은 특별재난지역으로 선포된 지역의 사회재난으로 인한 피해에 대하여 재난피해 조사를 마치면 지체 없이 자체복구계획을 수립, 시행한다.
4. 중앙대책본부장은 재난복구사업의 지도점검을 하려는 경우에는 지도점검 계획을 수립하여 5일전까지 대상기관에 통지해야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",207
208,방재기사,2020,3,방재시설,31,해안재해중 해안침식의 원인이 아닌것은?,text_only,,높은파고에 의한 모래유실,해사채취에 의한 해안토사 평형상태 붕괴,해안구조물에 의한 연안표사 이동,해안 표류물의 퇴적,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,111,3,114,4,True,4,"문제: 해안재해중 해안침식의 원인이 아닌것은?

선택지:
1. 높은파고에 의한 모래유실
2. 해사채취에 의한 해안토사 평형상태 붕괴
3. 해안구조물에 의한 연안표사 이동
4. 해안 표류물의 퇴적

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",208
209,방재기사,2022,2,재해분석,53,빗물펌프장 용량부족으로 인한 침수 발생시 방재성능 향상을 위한 대책이 아닌 것은?,text_only,,방수로 설치,고지배수로 설치,빗물펌프장 용량 증설,빗물펌프장과 연결된 유수지 축소,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,111,3,114,4,True,4,"문제: 빗물펌프장 용량부족으로 인한 침수 발생시 방재성능 향상을 위한 대책이 아닌 것은?

선택지:
1. 방수로 설치
2. 고지배수로 설치
3. 빗물펌프장 용량 증설
4. 빗물펌프장과 연결된 유수지 축소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",209
210,방재기사,2022,2,재난관리,2,재난 및 안전관리 기본법령상 특별재난 지역에관한 설명으로 ( )에 알맞은 내용은?\n\n중앙대책본부장은 대통령령으로 정하는 규모의 재난이 발생하여 국가의 안녕 및 사회질서의 유지에 중대한 영향을 미치거나 피해를 효과적으로 수습하기위하여 특별한 조치가 필요하다고 인정하거나 제 3항에 따른 지역대책본부장의 요청이 타당하다고 인정하는 경우에는 중앙위원회의 심의를 거쳐 해당지역을 특별재난지역으로 선포할 것을 ( )에게 건의할 수 있다. 또한 특별재난지역으로 선포를 건의 받은( )은(는) 해당 지역을 특별재난지역으로 선포할 수 있다.,text_only,O,대통령,국무총리,행정안전부장관,재난관리책임기관장,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.44,232,3,235,1,True,1,"문제: 재난 및 안전관리 기본법령상 특별재난 지역에관한 설명으로 ( )에 알맞은 내용은?\n\n중앙대책본부장은 대통령령으로 정하는 규모의 재난이 발생하여 국가의 안녕 및 사회질서의 유지에 중대한 영향을 미치거나 피해를 효과적으로 수습하기위하여 특별한 조치가 필요하다고 인정하거나 제 3항에 따른 지역대책본부장의 요청이 타당하다고 인정하는 경우에는 중앙위원회의 심의를 거쳐 해당지역을 특별재난지역으로 선포할 것을 ( )에게 건의할 수 있다. 또한 특별재난지역으로 선포를 건의 받은( )은(는) 해당 지역을 특별재난지역으로 선포할 수 있다.

선택지:
1. 대통령
2. 국무총리
3. 행정안전부장관
4. 재난관리책임기관장

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",210
211,방재기사,2020,3,방재사업,97,사방댐 중 유목차단을 주목적으로 하는 경우에 설치하는 것은?,text_only,,의지식 옹벽,중력식 사방댐,복합식 사방댐,불투과성 사방댐,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,92,3,95,4,False,4,"문제: 사방댐 중 유목차단을 주목적으로 하는 경우에 설치하는 것은?

선택지:
1. 의지식 옹벽
2. 중력식 사방댐
3. 복합식 사방댐
4. 불투과성 사방댐

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",211
212,방재기사,2020,3,방재시설,26,"자연재해위험개선지구 관리지침상 배수문, 유수지, 저류지등 방재시설물이 노후화하여 재해발생이 우려되는 시설물에 대해 지정하는 자연재해위험지구는?",text_only,,취약방재시설지구,붕괴위험지구,고립위험지구,유실위험지구,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,132,3,135,1,True,1,"문제: 자연재해위험개선지구 관리지침상 배수문, 유수지, 저류지등 방재시설물이 노후화하여 재해발생이 우려되는 시설물에 대해 지정하는 자연재해위험지구는?

선택지:
1. 취약방재시설지구
2. 붕괴위험지구
3. 고립위험지구
4. 유실위험지구

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",212
213,방재기사,2021,3,방재사업,96,해안 방재시설 시공 시 속채움 사석의 시공기준에 대한 내용중 틀린 것은?,text_only,,속채움 사석은 시공 중 파랑등에 의한 본체의 이동이나 손상방지를 위해 본체거치 후 천천히 시공하여야 한다.,속채움 공사중 케이슨 등의 각 격실간 높이차가 발생하지 않도록 격실별로 고르게 채워야 한다.,속채움 시공 시 케이슨 등의 본체에 손상을 주지 않도록 주의하여야한다.,셀블록의 속채움은 상하블록 사이의 채움재간 엇물림이 양호하도록 하여야한다.,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,198,3,201,4,False,4,"문제: 해안 방재시설 시공 시 속채움 사석의 시공기준에 대한 내용중 틀린 것은?

선택지:
1. 속채움 사석은 시공 중 파랑등에 의한 본체의 이동이나 손상방지를 위해 본체거치 후 천천히 시공하여야 한다.
2. 속채움 공사중 케이슨 등의 각 격실간 높이차가 발생하지 않도록 격실별로 고르게 채워야 한다.
3. 속채움 시공 시 케이슨 등의 본체에 손상을 주지 않도록 주의하여야한다.
4. 셀블록의 속채움은 상하블록 사이의 채움재간 엇물림이 양호하도록 하여야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",213
214,방재기사,2021,3,방재시설,27,자연재해대책법령상 해일피해경감계획의 수립ㆍ추진시 포함되어야 하는 사항을 모두 고른 것은?\n\nㄱ. 해일위험지구 지정 현황\nㄴ. 해일 피해 경감에 관한 기본방침\nㄷ. 시설물의 해일 대비 비상대처계획\nㄹ. 해일위험지구 점비를 위한 예방ㆍ투자 계획,text_only,O,"ㄴ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",4,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,168,3,171,4,True,4,"문제: 자연재해대책법령상 해일피해경감계획의 수립ㆍ추진시 포함되어야 하는 사항을 모두 고른 것은?\n\nㄱ. 해일위험지구 지정 현황\nㄴ. 해일 피해 경감에 관한 기본방침\nㄷ. 시설물의 해일 대비 비상대처계획\nㄹ. 해일위험지구 점비를 위한 예방ㆍ투자 계획

선택지:
1. ㄴ, ㄹ
2. ㄱ, ㄴ, ㄷ
3. ㄱ, ㄷ, ㄹ
4. ㄱ, ㄴ, ㄷ, ㄹ

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",214
